name:en_aa,name:en_var,type_var,2016,2015,2014
Argentina,Capacity building – env. business training,ind,0.028125,0.0375,0.0375
Argentina,Capacity building – think tanks,ind,0.0375,0.0375,0.0375
Argentina,Carbon tax,ind,0.0375,,
Barbados,Score,score,0.940372835209,0.642333496921,0.785559012605
Barbados,Enabling framework,param,1.20440018068,0.741180975515,0.761270609288
Barbados,Clean energy policies,ind,0.15744,0.0724394308604,0.0720872078881
Barbados,Power sector structure,ind,0.0515469682953,0.0490909090909,0.0375
Barbados,Distributed energy framework,ind,0.0,0.0,0.0
Barbados,Clean energy rural electrification,ind,0.04,0.04,0.04
Barbados,Energy access policies,ind,0.0,0.0,0.0
Barbados,Barriers,ind,0.009075,0.00197530864198,0.0025
Barbados,Clean energy installed capacity,ind,0.00929174718742,0.0,0.0
Barbados,Growth rate of installed capacity,ind,0.0,0.0,0.0
Barbados,Clean energy electricity generation,ind,0.00205965137765,0.0,0.0
Barbados,Growth rate of electricity generation,ind,0.0,0.0,0.0
Barbados,Biofuels production capacity,ind,0.0,0.0,0.0
Barbados,Growth rate biofuels production capacity,ind,0.0,0.0,0.0
Barbados,Average electricity spot prices,ind,0.0,0.0,0.0
Barbados,Average retail electricity prices,ind,0.103001531337,0.130966741613,0.150788382766
Barbados,Average residential electricity prices,ind,0.0,0.0,0.0
Barbados,Average commercial electricity prices,ind,0.0,0.0,0.0
Barbados,Average industrial electricity prices,ind,0.0,0.0,0.0
Barbados,Average kerosene prices,ind,0.0,0.0,0.0
Barbados,Average diesel prices,ind,0.0,0.0,0.0
Barbados,Growth rate of power demand,ind,0.00934517407502,0.0,0.0
Barbados,Electrification rate,ind,0.1,0.002,0.00163265306122
Barbados,Population using solid fuels for cooking,ind,0.0,0.0,0.0
Barbados,Financing and Investments,param,0.49967412207,0.363396671506,0.879818352439
Barbados,Clean energy investments (2011-2015),ind,0.0,0.0,0.00159616254608
Barbados,Growth rate of clean energy investments,ind,0.0,0.0,0.0
Barbados,Asset finance investments,ind,0.0,0.0,0.0
Barbados,Corporate finance investments,ind,0.0,0.0,0.0
Barbados,VC/PE investments,ind,0.0,0.0,0.0
Barbados,"Loans, grants, grant programs",ind,0.0,0.000359742718408,0.15
Barbados,Local investments,ind,0.146389578164,0.0,0.0
Barbados,Average cost of debt,ind,,0.0540164015905,0.0622600574713
Barbados,Swap rate,ind,,0.0546428571429,0.0500892857143
Barbados,Value chains,param,1.08223684211,1.01644736842,0.884868421053
Barbados,Financial institutions in clean energy,ind,0.075,0.075,0.075
Barbados,Value chains by clean energy sector,ind,0.0592105263158,0.0493421052632,0.0296052631579
Barbados,Distributed value chains by sector,ind,0.0,0.0,0.0
Barbados,Clean energy service providers,ind,0.028125,0.028125,0.028125
Barbados,Distributed clean energy service providers,ind,0.0,0.0,0.0
Barbados,GHG management,param,0.975833333333,0.5625,0.5625
Barbados,Carbon offsets historical activity,ind,0.0,0.0,0.0
Barbados,CDM risk,ind,0.0,0.0,0.0
Barbados,Carbon offsets future potential,ind,0.00575,0.0,0.0
Barbados,GHG emissions reduction target,ind,0.046875,0.0,0.0
Barbados,GHG country registry,ind,0.0,0.0,0.0
Barbados,GHG market-based instruments,ind,0.0,0.0,0.0
Barbados,PMR & NAMA,ind,0.0,0.009375,0.009375
Barbados,Voluntary GHG reporting by corporates,ind,0.01875,0.0,0.0
Barbados,Investor pressure – PRI signatories,ind,0.0,0.0,0.0
Barbados,Corporate energy efficiency initiatives,ind,0.0,0.0,0.0
Barbados,Corporate emission reduction policies,ind,0.0,0.0,0.0
Barbados,Capacity building – env. business training,ind,0.0,0.0375,0.0375
Barbados,Capacity building – think tanks,ind,0.0375,0.0375,0.0375
Barbados,Carbon tax,ind,0.0375,,
Bangladesh,Score,score,1.40028184348,1.20178898545,1.26431877795
Bangladesh,Enabling framework,param,1.42048632813,1.29760643695,1.22755459884
Bangladesh,Clean energy policies,ind,0.08064,0.0665834336729,0.0648334618379
Bangladesh,Power sector structure,ind,0.0899777282539,0.138181818182,0.166833333333
Bangladesh,Distributed energy framework,ind,0.0812903225806,0.0933333333333,0.0577777777778
Bangladesh,Clean energy rural electrification,ind,0.04,0.04,0.04
Bangladesh,Energy access policies,ind,0.0569695435731,0.05991334473,0.059248488866
Bangladesh,Barriers,ind,0.034156,0.00248275862069,0.0051650800081
Bangladesh,Clean energy installed capacity,ind,0.0,0.0,0.0
Bangladesh,Growth rate of installed capacity,ind,0.0,0.0,0.0
Bangladesh,Clean energy electricity generation,ind,0.0,0.0,0.0
Bangladesh,Growth rate of electricity generation,ind,0.0,0.0,0.0
Bangladesh,Biofuels production capacity,ind,0.0,0.0,0.0
Bangladesh,Growth rate biofuels production capacity,ind,0.0,0.0,0.0
Bangladesh,Average electricity spot prices,ind,0.0,0.0131867168378,0.0138534943843
Bangladesh,Average retail electricity prices,ind,0.0230769230769,0.00926315789474,0.00926079979596
Bangladesh,Average residential electricity prices,ind,0.0,0.0,0.0
Bangladesh,Average commercial electricity prices,ind,0.0,0.0,0.0
Bangladesh,Average industrial electricity prices,ind,0.0,0.0,0.0
Bangladesh,Average kerosene prices,ind,0.0216443074811,0.0201156069364,0.0214619891818
Bangladesh,Average diesel prices,ind,0.0211612903226,0.0254,0.0183652173913
Bangladesh,Growth rate of power demand,ind,0.0123151506572,0.0285481715253,0.0129621574598
Bangladesh,Electrification rate,ind,0.0888,0.00387096774194,0.00309677419355
Bangladesh,Population using solid fuels for cooking,ind,0.0181632653061,0.0181632653061,0.0181632653061
Bangladesh,Financing and Investments,param,0.339551692393,0.664984000469,0.963627304942
Bangladesh,Clean energy investments (2011-2015),ind,0.000634550904483,0.00017377343907,0.000253073413499
Bangladesh,Growth rate of clean energy investments,ind,0.0,0.0,0.0
Bangladesh,Asset finance investments,ind,0.0,0.0,0.0
Bangladesh,Corporate finance investments,ind,0.0,0.0,0.0
Bangladesh,VC/PE investments,ind,0.0,0.0,0.0
Bangladesh,"Loans, grants, grant programs",ind,0.0,0.00870240432536,0.00933809590141
Bangladesh,Local investments,ind,0.100760034159,0.0,0.0
Bangladesh,Average cost of debt,ind,,0.0348336538462,0.0416663461538
Bangladesh,Swap rate,ind,,0.0765,0.070125
Bangladesh,Value chains,param,2.84981203008,2.57086466165,2.57086466165
Bangladesh,Financial institutions in clean energy,ind,0.12,0.09,0.09
Bangladesh,Value chains by clean energy sector,ind,0.0315789473684,0.0197368421053,0.0197368421053
Bangladesh,Distributed value chains by sector,ind,0.09375,0.09375,0.09375
Bangladesh,Clean energy service providers,ind,0.075,0.075,0.075
Bangladesh,Distributed clean energy service providers,ind,0.107142857143,0.107142857143,0.107142857143
Bangladesh,GHG management,param,2.01833333333,0.650810075187,0.657193651248
Bangladesh,Carbon offsets historical activity,ind,0.0375,0.0,0.0
Bangladesh,CDM risk,ind,0.025,0.0125,0.0125
Bangladesh,Carbon offsets future potential,ind,0.0055,0.00589366443559,0.00589366443559
Bangladesh,GHG emissions reduction target,ind,0.046875,0.0,0.0
Bangladesh,GHG country registry,ind,0.0,0.0,0.0
Bangladesh,GHG market-based instruments,ind,0.0,0.0,0.0
Bangladesh,PMR & NAMA,ind,0.0,0.0,0.0
Bangladesh,Voluntary GHG reporting by corporates,ind,0.05625,0.00138174807198,0.0041062005277
Bangladesh,Investor pressure – PRI signatories,ind,0.000375,0.0,0.0
Bangladesh,Corporate energy efficiency initiatives,ind,0.0,0.000890573575885,0.0
Bangladesh,Corporate emission reduction policies,ind,0.01875,0.0019555251946,0.00107918272392
Bangladesh,Capacity building – env. business training,ind,0.0375,0.0375,0.0375
Bangladesh,Capacity building – think tanks,ind,0.0375,0.0375,0.0375
Bangladesh,Carbon tax,ind,0.0375,,
Bolivia,Score,score,0.889836959338,1.04050951259,0.912422373058
Bolivia,Enabling framework,param,1.01741502139,0.611715548435,0.648963044475
Bolivia,Clean energy policies,ind,0.04032,0.0,0.0
Bolivia,Power sector structure,ind,0.122619258263,0.0813,0.0813
Bolivia,Distributed energy framework,ind,0.0,0.0,0.0
Bolivia,Clean energy rural electrification,ind,0.04,0.04,0.04
Bolivia,Energy access policies,ind,0.0,0.0,0.0
Bolivia,Barriers,ind,0.009471,0.00514398103787,0.00514398103787
Bolivia,Clean energy installed capacity,ind,0.0396757806872,0.0476239816882,0.0476239816882
Bolivia,Growth rate of installed capacity,ind,0.00162156683896,0.0,0.0
Bolivia,Clean energy electricity generation,ind,0.0253625925621,0.0334093156693,0.0334093156693
Bolivia,Growth rate of electricity generation,ind,0.00309687418502,0.0,0.0
Bolivia,Biofuels production capacity,ind,0.0,0.0,0.0
Bolivia,Growth rate biofuels production capacity,ind,0.0,0.0,0.0
Bolivia,Average electricity spot prices,ind,0.00766786739022,0.00840512874047,0.00840512874047
Bolivia,Average retail electricity prices,ind,0.0203346153846,0.0157116104869,0.0157116104869
Bolivia,Average residential electricity prices,ind,0.0,0.0,0.0
Bolivia,Average commercial electricity prices,ind,0.0,0.0,0.0
Bolivia,Average industrial electricity prices,ind,0.0,0.0,0.0
Bolivia,Average kerosene prices,ind,0.0,0.0,0.0
Bolivia,Average diesel prices,ind,0.0,0.0,0.0
Bolivia,Growth rate of power demand,ind,0.0110964532442,0.0261521197077,0.0261521197077
Bolivia,Electrification rate,ind,0.0857,0.00183908045977,0.00183908045977
Bolivia,Population using solid fuels for cooking,ind,0.0,0.0,0.0
Bolivia,Financing and Investments,param,0.534723344717,1.7255849136,1.09728064655
Bolivia,Clean energy investments (2011-2015),ind,0.0139694669132,0.000249037132865,0.000249037132865
Bolivia,Growth rate of clean energy investments,ind,0.0,0.0,0.0
Bolivia,Asset finance investments,ind,0.0,0.0,0.0
Bolivia,Corporate finance investments,ind,0.0,0.0,0.0
Bolivia,VC/PE investments,ind,0.0,0.0,0.0
Bolivia,"Loans, grants, grant programs",ind,0.0,0.0751600563721,0.0751600563721
Bolivia,Local investments,ind,0.146208178439,0.00601285230786,0.00601285230786
Bolivia,Average cost of debt,ind,,0.0490130241585,0.0490130241585
Bolivia,Swap rate,ind,,0.08765625,0.08765625
Bolivia,Value chains,param,0.710526315789,0.641447368421,0.825657894737
Bolivia,Financial institutions in clean energy,ind,0.0375,0.075,0.075
Bolivia,Value chains by clean energy sector,ind,0.0690789473684,0.0394736842105,0.0394736842105
Bolivia,Distributed value chains by sector,ind,0.0,0.0,0.0
Bolivia,Clean energy service providers,ind,0.0,0.009375,0.009375
Bolivia,Distributed clean energy service providers,ind,0.0,0.0,0.0
Bolivia,GHG management,param,1.43916666667,1.21287142584,1.33202851396
Bolivia,Carbon offsets historical activity,ind,0.075,0.075,0.075
Bolivia,CDM risk,ind,0.025,0.0,0.0
Bolivia,Carbon offsets future potential,ind,0.03675,0.0229723805421,0.0229723805421
Bolivia,GHG emissions reduction target,ind,0.0,0.0,0.0
Bolivia,GHG country registry,ind,0.0,0.0,0.0
Bolivia,GHG market-based instruments,ind,0.0,0.0,0.0
Bolivia,PMR & NAMA,ind,0.0,0.0,0.0
Bolivia,Voluntary GHG reporting by corporates,ind,0.0,0.0268318965517,0.0268318965517
Bolivia,Investor pressure – PRI signatories,ind,0.004125,0.0,0.0
Bolivia,Corporate energy efficiency initiatives,ind,0.0,0.0,0.0
Bolivia,Corporate emission reduction policies,ind,0.0,0.0,0.0
Bolivia,Capacity building – env. business training,ind,0.0,0.0375,0.0375
Bolivia,Capacity building – think tanks,ind,0.0375,0.0375,0.0375
Bolivia,Carbon tax,ind,0.0375,,
Brazil,Score,score,2.29481601996,2.11975360764,2.17321811376
Brazil,Enabling framework,param,2.2364099764,1.97878075056,2.13580676277
Brazil,Clean energy policies,ind,0.2496,0.238608842055,0.269446857485
Brazil,Power sector structure,ind,0.205042805483,0.183272727273,0.1691
Brazil,Distributed energy framework,ind,0.0,0.0,0.0
Brazil,Clean energy rural electrification,ind,0.04,0.04,0.04
Brazil,Energy access policies,ind,0.0,0.0,0.0
Brazil,Barriers,ind,0.008647,0.00099907493062,0.00212323064113
Brazil,Clean energy installed capacity,ind,0.0530870741838,0.0442995261307,0.0394840957631
Brazil,Growth rate of installed capacity,ind,0.0143594632348,0.0282604034624,0.000244893746111
Brazil,Clean energy electricity generation,ind,0.0201953906973,0.0271500951017,0.0143182229496
Brazil,Growth rate of electricity generation,ind,0.0232930171778,0.012818380876,0.0
Brazil,Biofuels production capacity,ind,0.08,0.0523320788535,0.08
Brazil,Growth rate biofuels production capacity,ind,0.0366767372034,0.00988339396324,0.08
Brazil,Average electricity spot prices,ind,0.0401186263836,0.1,0.1
Brazil,Average retail electricity prices,ind,0.0235438761951,0.0211193315789,0.0225524344569
Brazil,Average residential electricity prices,ind,0.0,0.0,0.0
Brazil,Average commercial electricity prices,ind,0.0,0.0,0.0
Brazil,Average industrial electricity prices,ind,0.0,0.0,0.0
Brazil,Average kerosene prices,ind,0.0,0.0,0.0
Brazil,Average diesel prices,ind,0.0,0.0,0.0
Brazil,Growth rate of power demand,ind,0.0,0.0307684459992,0.0354368084483
Brazil,Electrification rate,ind,0.1,0.002,0.00161616161616
Brazil,Population using solid fuels for cooking,ind,0.0,0.0,0.0
Brazil,Financing and Investments,param,1.00439272958,0.690821649522,0.574042860642
Brazil,Clean energy investments (2011-2015),ind,0.144868285869,0.0257415718496,0.0456817551057
Brazil,Growth rate of clean energy investments,ind,0.054065942318,0.0622826537532,0.0197082739927
Brazil,Asset finance investments,ind,0.0,0.0,0.0
Brazil,Corporate finance investments,ind,0.0,0.0,0.0
Brazil,VC/PE investments,ind,0.0,0.0,0.0
Brazil,"Loans, grants, grant programs",ind,0.0462386076752,0.00165176254436,0.00181109254223
Brazil,Local investments,ind,0.0134201546861,0.00990155639567,0.0241488593564
Brazil,Average cost of debt,ind,,0.0141474876334,0.0197747185884
Brazil,Swap rate,ind,,0.0314555921053,0.031875
Brazil,Value chains,param,4.34539473684,4.34539473684,4.40789473684
Brazil,Financial institutions in clean energy,ind,0.1875,0.1875,0.1875
Brazil,Value chains by clean energy sector,ind,0.286184210526,0.286184210526,0.286184210526
Brazil,Distributed value chains by sector,ind,0.0,0.0,0.0
Brazil,Clean energy service providers,ind,0.178125,0.178125,0.1875
Brazil,Distributed clean energy service providers,ind,0.0,0.0,0.0
Brazil,GHG management,param,2.98083333333,3.12790401354,3.23665559959
Brazil,Carbon offsets historical activity,ind,0.075,0.075,0.075
Brazil,CDM risk,ind,0.0375,0.05,0.05
Brazil,Carbon offsets future potential,ind,0.01475,0.0285276933328,0.0285276933328
Brazil,GHG emissions reduction target,ind,0.09375,0.09375,0.09375
Brazil,GHG country registry,ind,0.0,0.046875,0.05625
Brazil,GHG market-based instruments,ind,0.009375,0.0,0.0
Brazil,PMR & NAMA,ind,0.0,0.028125,0.028125
Brazil,Voluntary GHG reporting by corporates,ind,0.01875,0.0123988263861,0.012766611977
Brazil,Investor pressure – PRI signatories,ind,0.020625,0.0337800113975,0.0375
Brazil,Corporate energy efficiency initiatives,ind,0.036375,0.0123375615741,0.0141512734705
Brazil,Corporate emission reduction policies,ind,0.034125,0.0133915093405,0.0144277611581
Brazil,Capacity building – env. business training,ind,0.031875,0.0375,0.0375
Brazil,Capacity building – think tanks,ind,0.0375,0.0375,0.0375
Brazil,Carbon tax,ind,0.0375,,
Bahamas,Score,score,0.746704154146,0.480563194098,0.527039233413
Bahamas,Enabling framework,param,0.717240884312,0.356262357504,0.465599180024
Bahamas,Clean energy policies,ind,0.0528,0.0,0.0
Bahamas,Power sector structure,ind,0.0250702211757,0.0327272727273,0.0402
Bahamas,Distributed energy framework,ind,0.0,0.0,0.0
Bahamas,Clean energy rural electrification,ind,0.0,0.0,0.0
Bahamas,Energy access policies,ind,0.0,0.0,0.0
Bahamas,Barriers,ind,0.00642,0.000380952380952,0.000809523809524
Bahamas,Clean energy installed capacity,ind,0.0,0.0,0.0
Bahamas,Growth rate of installed capacity,ind,0.0,0.0,0.0
Bahamas,Clean energy electricity generation,ind,0.0,0.0,0.0
Bahamas,Growth rate of electricity generation,ind,0.0,0.0,0.0
Bahamas,Biofuels production capacity,ind,6.17846571779e-06,0.00360215770265,0.0
Bahamas,Growth rate biofuels production capacity,ind,0.0,0.0,0.0
Bahamas,Average electricity spot prices,ind,0.0,0.0,0.0
Bahamas,Average retail electricity prices,ind,0.102599954084,0.103794560191,0.1436301482
Bahamas,Average residential electricity prices,ind,0.0,0.0,0.0
Bahamas,Average commercial electricity prices,ind,0.0,0.0,0.0
Bahamas,Average industrial electricity prices,ind,0.0,0.0,0.0
Bahamas,Average kerosene prices,ind,0.0,0.0,0.0
Bahamas,Average diesel prices,ind,0.0,0.0,0.0
Bahamas,Growth rate of power demand,ind,0.0,0.0,0.0
Bahamas,Electrification rate,ind,0.1,0.002,0.0016
Bahamas,Population using solid fuels for cooking,ind,0.0,0.0,0.0
Bahamas,Financing and Investments,param,0.82821898386,0.597803819444,0.63983625731
Bahamas,Clean energy investments (2011-2015),ind,0.0,0.0,0.0
Bahamas,Growth rate of clean energy investments,ind,0.0,0.0,0.0
Bahamas,Asset finance investments,ind,0.0,0.0,0.0
Bahamas,Corporate finance investments,ind,0.0,0.0,0.0
Bahamas,VC/PE investments,ind,0.0,0.0,0.0
Bahamas,"Loans, grants, grant programs",ind,0.0,0.0,0.0
Bahamas,Local investments,ind,0.2484,0.0,0.0
Bahamas,Average cost of debt,ind,,0.0943411458333,0.114034210526
Bahamas,Swap rate,ind,,0.085,0.0779166666667
Bahamas,Value chains,param,0.641447368421,0.641447368421,0.575657894737
Bahamas,Financial institutions in clean energy,ind,0.0375,0.0375,0.0375
Bahamas,Value chains by clean energy sector,ind,0.0493421052632,0.0493421052632,0.0394736842105
Bahamas,Distributed value chains by sector,ind,0.0,0.0,0.0
Bahamas,Clean energy service providers,ind,0.009375,0.009375,0.009375
Bahamas,Distributed clean energy service providers,ind,0.0,0.0,0.0
Bahamas,GHG management,param,0.7675,0.416666666667,0.416666666667
Bahamas,Carbon offsets historical activity,ind,0.0,0.0,0.0
Bahamas,CDM risk,ind,0.025,0.025,0.025
Bahamas,Carbon offsets future potential,ind,0.00575,0.0,0.0
Bahamas,GHG emissions reduction target,ind,0.046875,0.0,0.0
Bahamas,GHG country registry,ind,0.0,0.0,0.0
Bahamas,GHG market-based instruments,ind,0.0,0.0,0.0
Bahamas,PMR & NAMA,ind,0.0,0.0,0.0
Bahamas,Voluntary GHG reporting by corporates,ind,0.0,0.0,0.0
Bahamas,Investor pressure – PRI signatories,ind,0.0,0.0,0.0
Bahamas,Corporate energy efficiency initiatives,ind,0.0,0.0,0.0
Bahamas,Corporate emission reduction policies,ind,0.0,0.0,0.0
Bahamas,Capacity building – env. business training,ind,0.0,0.0,0.0
Bahamas,Capacity building – think tanks,ind,0.0,0.0375,0.0375
Bahamas,Carbon tax,ind,0.0375,,
Botswana,Score,score,0.836072363165,0.588840655186,0.620495076276
Botswana,Enabling framework,param,0.822308115671,0.601364569023,0.765120142902
Botswana,Clean energy policies,ind,0.02816,0.0278782005066,0.0250292392733
Botswana,Power sector structure,ind,0.0427485633392,0.0181818181818,0.0354166666667
Botswana,Distributed energy framework,ind,0.0251612903226,0.00888888888889,0.0222222222222
Botswana,Clean energy rural electrification,ind,0.04,0.0,0.04
Botswana,Energy access policies,ind,0.0243840816583,0.0378947368421,0.0465571996199
Botswana,Barriers,ind,0.018328,0.0106666666667,0.0226666666667
Botswana,Clean energy installed capacity,ind,0.00040191586085,0.00113083695968,0.00128514854972
Botswana,Growth rate of installed capacity,ind,0.0,0.0,0.0
Botswana,Clean energy electricity generation,ind,0.000156364315747,0.00064511926195,0.000617084281265
Botswana,Growth rate of electricity generation,ind,0.0,0.0,0.0
Botswana,Biofuels production capacity,ind,0.0,0.0,0.00104008319132
Botswana,Growth rate biofuels production capacity,ind,0.0,0.0,0.0
Botswana,Average electricity spot prices,ind,0.0,0.0,0.0
Botswana,Average retail electricity prices,ind,0.0183241066667,0.0426568421053,0.0447393258427
Botswana,Average residential electricity prices,ind,0.0,0.0,0.0
Botswana,Average commercial electricity prices,ind,0.0,0.0,0.0
Botswana,Average industrial electricity prices,ind,0.0,0.0,0.0
Botswana,Average kerosene prices,ind,0.0171570730033,0.0217341040462,0.0230844355819
Botswana,Average diesel prices,ind,0.0193548387097,0.0162,0.0165717268954
Botswana,Growth rate of power demand,ind,0.00799599198397,0.0434812301053,0.0163581470525
Botswana,Electrification rate,ind,0.0792,0.00363636363636,0.00290909090909
Botswana,Population using solid fuels for cooking,ind,0.00755102040816,0.00755102040816,0.00755102040816
Botswana,Financing and Investments,param,0.494716981132,0.371326234315,0.302006355171
Botswana,Clean energy investments (2011-2015),ind,0.0,0.000423547677482,0.000533731518614
Botswana,Growth rate of clean energy investments,ind,0.0,0.0,0.0
Botswana,Asset finance investments,ind,0.0,0.0,0.0
Botswana,Corporate finance investments,ind,0.0,0.0,0.0
Botswana,VC/PE investments,ind,0.0,0.0,0.0
Botswana,"Loans, grants, grant programs",ind,0.0,0.00270449938465,0.0
Botswana,Local investments,ind,0.14841509434,0.0,0.0
Botswana,Average cost of debt,ind,,0.0503152777778,0.0531602802959
Botswana,Swap rate,ind,,0.0579545454545,0.0369078947368
Botswana,Value chains,param,1.34906015038,1.22406015038,1.09906015038
Botswana,Financial institutions in clean energy,ind,0.03,0.03,0.03
Botswana,Value chains by clean energy sector,ind,0.00789473684211,0.00789473684211,0.00789473684211
Botswana,Distributed value chains by sector,ind,0.05625,0.0375,0.01875
Botswana,Clean energy service providers,ind,0.0225,0.0225,0.0225
Botswana,Distributed clean energy service providers,ind,0.0857142857143,0.0857142857143,0.0857142857143
Botswana,GHG management,param,1.0425,0.355252898175,0.393240600051
Botswana,Carbon offsets historical activity,ind,0.0,0.0,0.0
Botswana,CDM risk,ind,0.0,0.0,0.0
Botswana,Carbon offsets future potential,ind,0.02325,0.0165309151068,0.0165309151068
Botswana,GHG emissions reduction target,ind,0.046875,0.0,0.0
Botswana,GHG country registry,ind,0.0,0.0,0.0
Botswana,GHG market-based instruments,ind,0.0,0.0,0.0
Botswana,PMR & NAMA,ind,0.0,0.0,0.0
Botswana,Voluntary GHG reporting by corporates,ind,0.0,0.0,0.0
Botswana,Investor pressure – PRI signatories,ind,0.0,0.0240064446831,0.0271613190731
Botswana,Corporate energy efficiency initiatives,ind,0.01125,0.00607777405297,0.00727404695784
Botswana,Corporate emission reduction policies,ind,0.0375,0.00667280088333,0.00801980886992
Botswana,Capacity building – env. business training,ind,0.0375,0.0,0.0
Botswana,Capacity building – think tanks,ind,0.0,0.0,0.0
Botswana,Carbon tax,ind,0.0,,
Belize,Score,score,1.13142236581,0.810716020937,0.978236841005
Belize,Enabling framework,param,1.68713631816,1.20523717512,1.30835170947
Belize,Clean energy policies,ind,0.0576,0.036944509426,0.0489517650197
Belize,Power sector structure,ind,0.0746507274409,0.0678545454545,0.0522
Belize,Distributed energy framework,ind,0.0,0.0,0.0
Belize,Clean energy rural electrification,ind,0.04,0.0,0.0
Belize,Energy access policies,ind,0.0,0.0,0.0
Belize,Barriers,ind,0.009135,0.00197530864198,0.0041975308642
Belize,Clean energy installed capacity,ind,0.16,0.140572429723,0.16
Belize,Growth rate of installed capacity,ind,0.0,0.0,7.09550324465e-06
Belize,Clean energy electricity generation,ind,0.16,0.16,0.16
Belize,Growth rate of electricity generation,ind,0.0140143446948,0.00280295984453,0.0206971513272
Belize,Biofuels production capacity,ind,0.0,0.0,0.0
Belize,Growth rate biofuels production capacity,ind,0.0,0.0,0.0
Belize,Average electricity spot prices,ind,0.0,0.0,0.0
Belize,Average retail electricity prices,ind,0.0674544551282,0.0697228947368,0.0755093632959
Belize,Average residential electricity prices,ind,0.0,0.0,0.0
Belize,Average commercial electricity prices,ind,0.0,0.0,0.0
Belize,Average industrial electricity prices,ind,0.0,0.0,0.0
Belize,Average kerosene prices,ind,0.0,0.0,0.0
Belize,Average diesel prices,ind,0.0,0.0,0.0
Belize,Growth rate of power demand,ind,0.0,0.0,0.0
Belize,Electrification rate,ind,0.092,0.00222222222222,0.00177777777778
Belize,Population using solid fuels for cooking,ind,0.0,0.0,0.0
Belize,Financing and Investments,param,0.563296303939,0.255392418906,0.674116124214
